alien_id,alien_name,alien_type,alien_color,witness_id,witness_name,witness_last_name,witness_address,witness_age,location_id,lat,lon,place,country,region,time_of_day
6,c/\0H,c2h5oh,white,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,44,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,143,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,26,Jennifer,Powers,"056 Joyce Spring\nNew Caitlin, IA 08345",22,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,63,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,111,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,10,Kimberly,Palmer,"01912 Wright Glen Suite 088\nNorth Paul, WI 74513",34,52,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,160,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,163,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,29,Dennis,Ingram,"0116 Hudson Hill\nWest Maureen, CT 03479",23,56,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,48,Kevin,Henderson,"234 Newton Manors Suite 546\nMariahland, UT 30470",53,92,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,29,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,152,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,106,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,164,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,36,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,31,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,147,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,117,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,44,50.18545,27.06365,Shepetivka,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,132,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,27,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,41,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,83,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,47,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,43,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,47,Adrian,Atkins,"1785 Cooper Corner Apt. 374\nNorth Michael, WA 12515",16,121,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,51,Clayton,Gonzalez,"503 Smith Mountains\nLake Catherineside, MN 00696",45,30,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,102,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,102,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,62,Timothy,Flores,"2201 Wright Plaza\nNorth Kelly, NY 98156",46,162,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,99,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,67,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,104,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,6,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,day
2,thqurma,g18rv44K,yellow,17,Sue,Kemp,"1691 Ellis Curve Suite 456\nPort Barryton, DE 31453",44,50,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,10,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,31,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,71,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,93,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,96,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,102,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,12,Cynthia,Burnett,"12379 Costa Ford\nEast Patrickstad, MO 14658",51,136,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,120,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,14,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,125,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,21,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,41,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,33,Aaron,Morgan,USNV Martin\nFPO AP 21338,52,75,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,68,Kyle,Summers,"PSC 7058, Box 6183\nAPO AA 35700",37,108,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,103,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,7,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,2,Brittany,Taylor,"6377 Flores Ports\nWest Julietown, AK 62305",37,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
4,byrav4ik,c2h5oh,blue,25,James,Sanders,"097 Ashley Park Apt. 067\nTaylorton, LA 09593",24,52,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,7,Charlene,Obrien,"5408 Miguel Ferry\nJacobville, OR 41425",45,16,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,61,Patrick,Reese,"PSC 3941, Box 0259\nAPO AA 08797",45,113,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,76,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,42,Heather,Barr,Unit 8436 Box 5678\nDPO AE 54253,38,109,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,13,Mary,Fox,"38277 Padilla Cliff\nWest Jamesborough, WV 27850",14,129,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,3,Pamela,Smith,"605 Christine Wells\nLyonschester, PA 38239",24,161,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,45,Andrew,Taylor,"6196 William Locks Apt. 148\nNew Thomas, NE 21412",31,127,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,63,Amber,Morgan,"0452 Wanda Plains\nLake Carlos, MT 77335",20,30,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
1,kraken,g18rv44K,green,1,David,Villarreal,"44829 Clark Course Suite 864\nWest Courtney, OH 50495",37,129,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,70,Tonya,Stephens,"238 Martha Rapid Suite 840\nKristyhaven, DC 66761",36,36,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,36,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
2,thqurma,g18rv44K,yellow,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,82,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,115,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,36,Andrew,Holloway,"199 Eric Square\nBarnesmouth, OK 18566",35,30,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,80,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,150,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,49,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,night
6,c/\0H,c2h5oh,white,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,17,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,day
4,byrav4ik,c2h5oh,blue,54,Terry,Gibson,"9853 Michael Springs\nSouth Pamela, WV 58969",26,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,89,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,40,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,86,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,62,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,41,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,60,Christian,Cordova,"5410 Allen Vista\nPort Williamland, NJ 36998",26,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
6,c/\0H,c2h5oh,white,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,46,Melissa,Decker,"69681 Jerry Court\nLake Dillonhaven, CT 73734",24,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
1,kraken,g18rv44K,green,9,Lisa,Hansen,"373 Monica View\nSouth Angela, NE 26870",30,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
2,thqurma,g18rv44K,yellow,53,Dennis,Holmes,"02926 Theresa Harbors\nSouth Anita, MS 67216",40,97,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,12,46.65581,32.6178,Kherson,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,43,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,day
2,thqurma,g18rv44K,yellow,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,50,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,37,William,Ferguson,"1663 Jeffrey Key\nRandystad, WY 69521",35,105,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,24,Joel,Reeves,"132 Cameron Lane Apt. 446\nAyalastad, AK 01938",28,92,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,134,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,31,49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,51,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
4,byrav4ik,c2h5oh,blue,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,131,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,59,Jasmine,Clark,"1699 Jenkins Ferry\nPort Derekfurt, ME 70913",16,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
2,thqurma,g18rv44K,yellow,58,Cynthia,Mitchell,"58576 Elizabeth Summit\nEast Karen, WV 52150",41,47,47.56494,31.33078,Voznesensk,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,32,Thomas,Hodge,"408 Margaret Hill\nRuiztown, NM 38129",14,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,45,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,20,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,64,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,24,Joel,Reeves,"132 Cameron Lane Apt. 446\nAyalastad, AK 01938",28,132,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,51,Clayton,Gonzalez,"503 Smith Mountains\nLake Catherineside, MN 00696",45,124,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
6,c/\0H,c2h5oh,white,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,119,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,4,Daniel,Murray,"6272 Anderson Union\nLake Paul, ME 29357",24,140,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
6,c/\0H,c2h5oh,white,22,Karen,Baker,"448 Stewart Hollow\nRyanland, MT 87156",48,90,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,67,Melissa,Schwartz,"649 Stephanie Union Suite 716\nSouth Jerry, ME 31760",17,89,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,38,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
3,bobrobot,r2d2,yellow,47,Adrian,Atkins,"1785 Cooper Corner Apt. 374\nNorth Michael, WA 12515",16,143,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
3,bobrobot,r2d2,yellow,50,Theresa,Marshall,"936 Tucker Harbor Suite 175\nPort Lori, AZ 05801",38,142,31.39547,34.75699,Rahat,IL,Asia/Jerusalem,night
5,ydav4ik,c3h7oh,green,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,77,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,43,Lisa,Vega,"8139 Holden Courts\nChristinabury, AL 47970",42,81,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,33,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,14,Leslie,Burgess,"345 Torres Island Suite 250\nNorth John, WV 43318",16,34,49.41029,38.15035,Svatove,UA,Europe/Zaporozhye,night
1,kraken,g18rv44K,green,56,Erica,Jenkins,"583 White Valleys\nBrookeview, NM 87428",48,78,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
5,ydav4ik,c3h7oh,green,21,Renee,Beck,"1864 Thompson Drive\nEricland, SC 79805",36,18,50.75932,25.34244,Lutsk,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,39,Brittany,Ferrell,"525 Mccoy Shore Apt. 429\nWest Blake, AK 54312",29,133,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
3,bobrobot,r2d2,yellow,64,Todd,Meyer,"3236 Holly Lights\nLake Patriciashire, GA 61545",32,83,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,16,Janet,Malone,"208 Misty Mission\nEddieborough, SD 32848",13,59,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
4,byrav4ik,c2h5oh,blue,35,Raymond,Perez,"532 Ford Trail\nSouth Alexanderside, ME 23040",21,27,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
3,bobrobot,r2d2,yellow,8,Michelle,Scott,"81077 Williams Station Suite 771\nEast Margaretland, GA 80816",16,53,45.99194,29.41824,Artsyz,UA,Europe/Kiev,day
1,kraken,g18rv44K,green,52,Peggy,Mathis,"66706 Theresa Camp\nJohnsonborough, KY 59996",53,22,51.67822,33.9162,Hlukhiv,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,27,49.65186,26.97253,Krasyliv,UA,Europe/Kiev,day
6,c/\0H,c2h5oh,white,33,Aaron,Morgan,USNV Martin\nFPO AP 21338,52,58,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,38,Amy,Munoz,"95618 Williams Road Apt. 666\nReevesstad, KY 54384",22,113,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,night
1,kraken,g18rv44K,green,40,Nicholas,Clark,"0696 Dawn Road\nWest Jessicaland, DC 04396",45,123,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,66,Tiffany,Barajas,"4000 Adams Track\nLoganmouth, AZ 93360",27,48,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
5,ydav4ik,c3h7oh,green,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,15,46.75451,33.34864,Nova Kakhovka,UA,Europe/Kiev,day
5,ydav4ik,c3h7oh,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,67,52.4089,31.3237,Dobrush,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,69,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,20,Meghan,Wilkins,"55445 Richard Lane\nLake Ashleyview, AL 95085",42,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
6,c/\0H,c2h5oh,white,30,Jessica,Smith,"0460 Bauer Drive\nMcintoshbury, NJ 81783",28,84,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,night
2,thqurma,g18rv44K,yellow,34,Erin,Hahn,USNS Johnson\nFPO AP 82530,55,135,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,night
4,byrav4ik,c2h5oh,blue,57,Sarah,George,"5830 Dennis Loaf\nJeffreychester, PA 56275",53,118,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,27,David,Anderson,"080 Vazquez Ridge Apt. 259\nMillerville, SC 43484",28,131,32.05971,34.8732,Ganei Tikva,IL,Asia/Jerusalem,day
1,kraken,g18rv44K,green,65,Tonya,Hill,"54501 Carter Courts Suite 388\nSouth Robert, MD 11035",49,25,50.75932,25.34244,Lutsk,UA,Europe/Kiev,night
4,byrav4ik,c2h5oh,blue,41,Derek,Snyder,"PSC 9451, Box 6425\nAPO AA 43989",46,85,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
1,kraken,g18rv44K,green,11,Jerome,Moran,"318 Mark Islands\nNew Derrick, MO 48602",49,72,52.4089,31.3237,Dobrush,BY,Europe/Minsk,day
5,ydav4ik,c3h7oh,green,23,Patrick,Marshall,"3058 Moore Extension Apt. 703\nJohnville, MA 75623",40,106,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
6,c/\0H,c2h5oh,white,18,Michael,Moss,"6048 Pierce Walks\nDuncanberg, MN 95054",19,104,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,44,Lucas,Lowe,"3288 Miller Terrace Suite 202\nHolmesstad, OK 53587",28,42,47.48444,36.25361,Polohy,UA,Europe/Zaporozhye,night
6,c/\0H,c2h5oh,white,31,Emily,Hart,"43615 Anthony Brook\nNew Penny, SC 98282",43,165,31.92923,34.86563,Ramla,IL,Asia/Jerusalem,day
5,ydav4ik,c3h7oh,green,15,Lori,Cooper,"762 Gregory Heights\nBurgessbury, IL 70144",55,61,55.1904,30.2049,Vitebsk,BY,Europe/Minsk,day
3,bobrobot,r2d2,yellow,28,Kimberly,Holmes,"782 Brenda Port Apt. 513\nStephenberg, DC 44235",53,91,53.5942,25.8191,Novogrudok,BY,Europe/Minsk,day
2,thqurma,g18rv44K,yellow,49,Jenna,Chen,"417 Martinez Dale\nPaulside, HI 89774",36,24,46.65581,32.6178,Kherson,UA,Europe/Kiev,day
